3.702999999999999847e+00 1.000000000000000000e+01
3.702999999999999847e+00 1.000000000000000000e+01
3.721000000000000085e+00 2.000000000000000000e+01
3.721000000000000085e+00 2.000000000000000000e+01
3.748000000000000220e+00 8.000000000000000000e+01
3.748000000000000220e+00 8.000000000000000000e+01
3.794000000000000039e+00 1.500000000000000000e+02
3.794000000000000039e+00 1.500000000000000000e+02
3.887000000000000011e+00 3.000000000000000000e+02
3.887000000000000011e+00 3.000000000000000000e+02
4.097999999999999865e+00 1.000000000000000000e+03
4.097999999999999865e+00 1.000000000000000000e+03
4.334999999999999964e+00 1.000000000000000000e+00
4.334999999999999964e+00 1.000000000000000000e+00
4.334999999999999964e+00 1.000000000000000000e+00
4.358999999999999986e+00 2.000000000000000000e+00
4.358999999999999986e+00 2.000000000000000000e+00
4.358999999999999986e+00 2.000000000000000000e+00
4.830400000000000027e+00 7.000000000000000000e+00
4.830400000000000027e+00 7.000000000000000000e+00
4.843700000000000117e+00 6.000000000000000000e+00
4.858999999999999986e+00 3.000000000000000000e+03
4.858999999999999986e+00 3.000000000000000000e+03
4.871800000000000352e+00 5.000000000000000000e+00
4.871800000000000352e+00 5.000000000000000000e+00
4.871800000000000352e+00 5.000000000000000000e+00
4.876999999999999780e+00 5.000000000000000000e+00
4.876999999999999780e+00 5.000000000000000000e+00
4.876999999999999780e+00 5.000000000000000000e+00
4.889999999999999680e+00 1.000000000000000000e+01
4.893299999999999983e+00 3.000000000000000000e+01
4.907000000000000028e+00 2.000000000000000000e+00
4.907000000000000028e+00 2.000000000000000000e+00
4.907000000000000028e+00 2.000000000000000000e+00
4.907000000000000028e+00 2.000000000000000000e+00
4.945490000000000386e+00 1.000000000000000000e+02
4.993800000000000239e+00 8.000000000000000000e+00
5.003300000000000303e+00 1.500000000000000000e+01
5.003300000000000303e+00 1.500000000000000000e+01
5.003300000000000303e+00 1.500000000000000000e+01
5.019000000000000128e+00 2.000000000000000000e+00
5.043470000000000120e+00 3.000000000000000000e+02
5.123999999999999666e+00 0.000000000000000000e+00
5.166000000000000369e+00 3.000000000000000000e+00
5.166000000000000369e+00 3.000000000000000000e+00
5.268530000000000157e+00 7.000000000000000000e+02
5.286999999999999922e+00 1.000000000000000000e+00
5.392000000000000348e+00 1.000000000000000000e+00
5.392000000000000348e+00 1.000000000000000000e+00
5.392000000000000348e+00 1.000000000000000000e+00
