1.345400000000000063e+01 4.000000000000000000e+01
1.479499999999999993e+01 4.000000000000000000e+01
1.480000000000000071e+01 5.000000000000000000e+01
1.525099999999999945e+01 4.000000000000000000e+01
1.585399999999999920e+01 4.000000000000000000e+01
1.622700000000000031e+01 4.000000000000000000e+01
1.635000000000000142e+01 4.000000000000000000e+01
1.635600000000000165e+01 5.000000000000000000e+01
1.659799999999999898e+01 9.000000000000000000e+01
1.661799999999999855e+01 1.000000000000000000e+02
1.697899999999999920e+01 3.000000000000000000e+01
1.698400000000000176e+01 3.000000000000000000e+01
1.710699999999999932e+01 3.000000000000000000e+01
1.746999999999999886e+01 4.000000000000000000e+01
1.763700000000000045e+01 4.000000000000000000e+01
1.784299999999999997e+01 5.000000000000000000e+01
1.785900000000000176e+01 4.000000000000000000e+01
1.815200000000000102e+01 4.000000000000000000e+01
1.815700000000000003e+01 4.000000000000000000e+01
1.829799999999999827e+01 4.000000000000000000e+01
1.867200000000000060e+01 4.000000000000000000e+01
1.867899999999999849e+01 4.000000000000000000e+01
1.868400000000000105e+01 5.000000000000000000e+01
1.869699999999999918e+01 4.000000000000000000e+01
1.870100000000000051e+01 4.000000000000000000e+01
1.872400000000000020e+01 3.000000000000000000e+01
1.905699999999999861e+01 6.000000000000000000e+01
1.908399999999999963e+01 7.000000000000000000e+01
1.919699999999999918e+01 4.000000000000000000e+01
1.963899999999999935e+01 5.000000000000000000e+01
1.964499999999999957e+01 6.000000000000000000e+01
1.997599999999999909e+01 5.000000000000000000e+01
1.998000000000000043e+01 5.000000000000000000e+01
1.998499999999999943e+01 5.000000000000000000e+01
1.999299999999999855e+01 5.000000000000000000e+01
2.000000000000000000e+01 5.000000000000000000e+01
2.000900000000000034e+01 7.000000000000000000e+01
2.010099999999999909e+01 6.000000000000000000e+01
2.010600000000000165e+01 7.000000000000000000e+01
2.010999999999999943e+01 6.000000000000000000e+01
2.011599999999999966e+01 8.000000000000000000e+01
2.012199999999999989e+01 6.000000000000000000e+01
2.055499999999999972e+01 4.000000000000000000e+01
2.082499999999999929e+01 9.000000000000000000e+01
2.138500000000000156e+01 7.000000000000000000e+01
2.140599999999999881e+01 7.000000000000000000e+01
2.207700000000000173e+01 7.000000000000000000e+01
2.269399999999999906e+01 6.000000000000000000e+01
2.271000000000000085e+01 5.000000000000000000e+01
2.301200000000000045e+01 5.000000000000000000e+01
2.332199999999999918e+01 6.000000000000000000e+01
2.333899999999999864e+01 5.000000000000000000e+01
2.398600000000000065e+01 7.000000000000000000e+01
2.400199999999999889e+01 7.000000000000000000e+01
2.400799999999999912e+01 9.000000000000000000e+01
2.401500000000000057e+01 7.000000000000000000e+01
2.402799999999999869e+01 7.000000000000000000e+01
2.403699999999999903e+01 7.000000000000000000e+01
2.510300000000000153e+01 1.000000000000000000e+02
2.557199999999999918e+01 5.000000000000000000e+01
2.557700000000000173e+01 6.000000000000000000e+01
2.558599999999999852e+01 7.000000000000000000e+01
2.617099999999999937e+01 7.000000000000000000e+01
2.617500000000000071e+01 6.000000000000000000e+01
2.638100000000000023e+01 8.000000000000000000e+01
2.702299999999999969e+01 6.000000000000000000e+01
2.796900000000000119e+01 7.000000000000000000e+01
3.152199999999999847e+01 8.000000000000000000e+01
3.155399999999999849e+01 7.000000000000000000e+01
3.157499999999999929e+01 6.000000000000000000e+01
3.753000000000000114e+01 3.000000000000000000e+01
3.809000000000000341e+01 3.000000000000000000e+01
4.070400000000000063e+01 4.000000000000000000e+01
4.196500000000000341e+01 1.400000000000000000e+02
4.200500000000000256e+01 1.500000000000000000e+02
4.207300000000000040e+01 1.600000000000000000e+02
4.295100000000000051e+01 1.000000000000000000e+02
4.301500000000000057e+01 1.100000000000000000e+02
4.302199999999999847e+01 8.000000000000000000e+01
4.307600000000000051e+01 1.500000000000000000e+02
4.309100000000000108e+01 5.000000000000000000e+01
4.315500000000000114e+01 4.000000000000000000e+01
4.356400000000000006e+01 4.000000000000000000e+01
4.571800000000000352e+01 7.000000000000000000e+01
4.642900000000000205e+01 9.000000000000000000e+01
4.643699999999999761e+01 1.000000000000000000e+02
4.651100000000000279e+01 1.000000000000000000e+02
4.653699999999999903e+01 1.100000000000000000e+02
4.659799999999999898e+01 1.200000000000000000e+02
4.669899999999999807e+01 1.000000000000000000e+02
4.719500000000000028e+01 4.000000000000000000e+01
4.720000000000000284e+01 6.000000000000000000e+01
4.727100000000000080e+01 5.000000000000000000e+01
4.730199999999999960e+01 4.000000000000000000e+01
4.846000000000000085e+01 9.000000000000000000e+01
4.905700000000000216e+01 1.300000000000000000e+02
4.910000000000000142e+01 1.600000000000000000e+02
4.973799999999999955e+01 5.000000000000000000e+01
4.978300000000000125e+01 6.000000000000000000e+01
4.988000000000000256e+01 7.000000000000000000e+01
5.061599999999999966e+01 9.000000000000000000e+01
5.080799999999999983e+01 1.000000000000000000e+02
5.083899999999999864e+01 1.200000000000000000e+02
5.136399999999999721e+01 5.000000000000000000e+01
5.139699999999999847e+01 7.000000000000000000e+01
5.140800000000000125e+01 6.000000000000000000e+01
5.149399999999999977e+01 7.000000000000000000e+01
5.245900000000000318e+01 8.000000000000000000e+01
5.252900000000000347e+01 9.000000000000000000e+01
5.263000000000000256e+01 1.000000000000000000e+02
5.468500000000000227e+01 7.000000000000000000e+01
5.478699999999999903e+01 6.000000000000000000e+01
5.483200000000000074e+01 5.000000000000000000e+01
5.485199999999999676e+01 4.000000000000000000e+01
5.676899999999999835e+01 1.200000000000000000e+02
5.677499999999999858e+01 1.100000000000000000e+02
5.706400000000000006e+01 1.400000000000000000e+02
5.713000000000000256e+01 1.400000000000000000e+02
