4.013739999999999952e+01 1.000000000000000000e+00
4.026590000000000202e+01 2.000000000000000000e+00
4.031510000000000105e+01 2.000000000000000000e+00
4.077250000000000085e+01 3.000000000000000000e+00
4.164090000000000202e+01 1.500000000000000000e+01
4.226789999999999736e+01 2.000000000000000000e+00
4.275769999999999982e+01 1.000000000000000000e+00
4.285390000000000299e+01 2.000000000000000000e+00
4.287680000000000291e+01 5.000000000000000000e+00
4.298899999999999721e+01 5.000000000000000000e+00
4.380570000000000164e+01 1.000000000000000000e+00
4.382820000000000249e+01 1.000000000000000000e+00
4.401550000000000296e+01 2.000000000000000000e+00
4.405210000000000292e+01 1.000000000000000000e+00
4.407009999999999650e+01 2.000000000000000000e+00
4.410669999999999646e+01 2.000000000000000000e+00
4.416919999999999646e+01 7.000000000000000000e+01
4.417049999999999699e+01 1.300000000000000000e+02
4.426120000000000232e+01 3.000000000000000000e+00
4.430760000000000076e+01 3.000000000000000000e+00
4.431430000000000291e+01 4.500000000000000000e+01
4.433769999999999811e+01 1.500000000000000000e+02
4.437149999999999750e+01 1.300000000000000000e+01
4.438060000000000116e+01 1.300000000000000000e+01
4.441660000000000252e+01 1.500000000000000000e+01
4.452389999999999759e+01 2.500000000000000000e+01
4.452839999999999776e+01 4.000000000000000000e+00
4.455579999999999785e+01 1.200000000000000000e+01
4.465840000000000032e+01 3.500000000000000000e+01
4.465840000000000032e+01 3.500000000000000000e+01
4.478730000000000189e+01 1.000000000000000000e+00
4.491100000000000136e+01 1.000000000000000000e+00
4.506700000000000017e+01 1.000000000000000000e+00
4.521419999999999817e+01 1.000000000000000000e+00
4.525260000000000105e+01 3.500000000000000000e+01
4.534609999999999985e+01 1.000000000000000000e+00
4.547370000000000090e+01 3.000000000000000000e+01
4.553699999999999903e+01 2.000000000000000000e+00
4.557549999999999812e+01 5.000000000000000000e+00
4.579789999999999850e+01 1.000000000000000000e+01
4.582309999999999661e+01 3.500000000000000000e+01
4.584340000000000259e+01 2.000000000000000000e+01
4.584519999999999840e+01 2.000000000000000000e+02
4.584949999999999903e+01 1.200000000000000000e+01
4.586319999999999908e+01 7.000000000000000000e+00
4.589880000000000138e+01 3.500000000000000000e+01
